,game_id,data_set,date,away_score,home_score,away_team,home_team,W_or_L,num_block,shots_made,shots_missed,turnover,top_player_score,num_players,num_assist,ft_last2min,ft_total,ft_pct,scorediff,fg_pct
3963056,21001093,2010-2011 Regular Season,3/27/2011,104,114,WAS,GSW,win,66,45,50,13,37,4,26,2,19,0.684210526,-4,0.473684211
3963491,21001094,2010-2011 Regular Season,3/27/2011,84,102,NOP,LAL,win,61,41,44,10,30,4,21,4,21,0.80952381,6,0.482352941
3963951,21001095,2010-2011 Regular Season,3/27/2011,91,83,DAL,PHX,lose,64,34,46,16,20,3,22,2,23,0.608695652,-6,0.425
3964892,21001096,2010-2011 Regular Season,3/28/2011,86,87,MIL,CHA,win,54,33,35,12,18,5,25,,26,0.692307692,4,0.485294118
3965316,21001097,2010-2011 Regular Season,3/28/2011,100,107,BOS,IND,win,47,42,35,15,26,4,18,2,22,0.772727273,2,0.545454545
3965782,21001098,2010-2011 Regular Season,3/28/2011,97,85,PHI,CHI,lose,68,33,47,18,31,4,18,6,30,0.6,-4,0.4125
3966202,21001099,2010-2011 Regular Season,3/28/2011,100,92,POR,SAS,lose,50,38,41,11,27,2,16,15,20,0.5,-4,0.481012658
3966713,21001100,2010-2011 Regular Season,3/28/2011,100,95,WAS,UTA,lose,75,39,54,19,17,6,23,15,21,0.476190476,-2,0.419354839
3967147,21001101,2010-2011 Regular Season,3/29/2011,90,102,MIA,CLE,win,63,35,28,16,21,5,25,5,35,0.657142857,2,0.555555556
3967570,21001102,2010-2011 Regular Season,3/29/2011,112,87,HOU,NJN,lose,53,37,52,14,22,4,20,,10,0.7,-4,0.415730337
3968082,21001103,2010-2011 Regular Season,3/29/2011,114,115,GSW,OKC,win,73,40,48,19,39,4,24,9,33,0.848484848,-6,0.454545455
3968538,21001104,2010-2011 Regular Season,3/29/2011,113,116,PHX,SAC,win,66,48,42,19,24,6,31,7,20,0.55,2,0.533333333
3968930,21001105,2010-2011 Regular Season,3/30/2011,82,85,ORL,ATL,win,57,33,37,13,26,4,21,2,15,0.866666667,1,0.471428571
3969305,21001106,2010-2011 Regular Season,3/30/2011,97,98,CLE,CHA,win,42,42,33,8,26,4,33,2,17,0.705882353,1,0.56
3969741,21001107,2010-2011 Regular Season,3/30/2011,101,111,DET,IND,win,50,41,45,15,20,4,20,6,25,0.92,-2,0.476744186
3970553,21001109,2010-2011 Regular Season,3/30/2011,104,98,MIL,TOR,lose,48,39,37,15,22,4,22,6,16,0.9375,-2,0.513157895
3971006,21001110,2010-2011 Regular Season,3/30/2011,123,107,MIA,WAS,lose,51,38,39,14,39,5,15,2,31,0.709677419,-7,0.493506494
3971491,21001111,2010-2011 Regular Season,3/30/2011,116,120,NJN,NYK,win,51,46,46,6,39,3,24,4,26,0.807692308,4,0.5
3971902,21001112,2010-2011 Regular Season,3/30/2011,91,110,GSW,MEM,win,51,48,37,7,21,5,28,2,19,0.631578947,3,0.564705882
3972309,21001113,2010-2011 Regular Season,3/30/2011,108,91,CHI,MIN,lose,47,35,50,8,16,5,12,2,21,0.761904762,0,0.411764706
3972726,21001114,2010-2011 Regular Season,3/30/2011,91,95,POR,NOP,win,48,34,39,10,21,5,17,10,29,0.75862069,-1,0.465753425
3973173,21001115,2010-2011 Regular Season,3/30/2011,90,104,SAC,DEN,win,65,38,43,16,20,6,21,,32,0.6875,3,0.469135802
3973640,21001116,2010-2011 Regular Season,3/30/2011,116,98,OKC,PHX,lose,56,36,44,16,28,2,18,7,29,0.75862069,2,0.45
3974099,21001117,2010-2011 Regular Season,3/30/2011,106,100,DAL,LAC,lose,70,35,40,18,25,5,22,10,31,0.806451613,4,0.466666667
3974528,21001118,2010-2011 Regular Season,3/31/2011,107,97,BOS,SAS,lose,52,39,51,12,23,3,21,6,14,0.785714286,-1,0.433333333
3975022,21001119,2010-2011 Regular Season,3/31/2011,82,110,DAL,LAL,win,71,38,47,7,28,5,23,3,39,0.717948718,2,0.447058824
3975442,21001120,2010-2011 Regular Season,4/1/2011,88,89,MIL,IND,win,61,36,42,15,17,5,16,,19,0.736842105,-2,0.461538462
3975836,21001121,2010-2011 Regular Season,4/1/2011,77,89,CHA,ORL,win,51,30,41,12,26,5,18,2,24,0.833333333,-4,0.422535211
3976733,21001123,2010-2011 Regular Season,4/1/2011,107,115,CLE,WAS,win,73,46,48,13,36,4,18,9,32,0.59375,0,0.489361702
3977573,21001125,2010-2011 Regular Season,4/1/2011,83,88,BOS,ATL,win,66,29,50,10,20,4,14,6,30,0.866666667,2,0.367088608
3978015,21001126,2010-2011 Regular Season,4/1/2011,111,92,MIA,MIN,lose,48,34,47,15,22,4,16,,19,0.736842105,1,0.419753086
3978428,21001127,2010-2011 Regular Season,4/1/2011,93,81,MEM,NOP,lose,42,31,38,16,19,3,24,,18,0.833333333,4,0.449275362
3978934,21001128,2010-2011 Regular Season,4/1/2011,114,119,SAS,HOU,win,65,42,52,13,33,7,24,10,29,0.896551724,3,0.446808511
3979390,21001129,2010-2011 Regular Season,4/1/2011,98,111,LAC,PHX,win,59,41,38,13,19,6,22,6,33,0.727272727,-8,0.518987342
3979833,21001130,2010-2011 Regular Season,4/1/2011,91,98,OKC,POR,win,48,34,45,8,32,4,24,8,27,0.925925926,-2,0.430379747
3980312,21001131,2010-2011 Regular Season,4/1/2011,99,90,DEN,SAC,lose,63,33,50,16,17,7,19,6,34,0.647058824,0,0.397590361
3980725,21001132,2010-2011 Regular Season,4/1/2011,96,85,LAL,UTA,lose,58,34,48,15,24,3,15,2,18,0.833333333,3,0.414634146
3981160,21001133,2010-2011 Regular Season,4/2/2011,106,113,TOR,CHI,win,56,41,44,11,36,5,24,6,28,0.928571429,3,0.482352941
3981592,21001134,2010-2011 Regular Season,4/2/2011,89,106,MIN,MEM,win,54,46,44,18,22,5,23,,13,0.692307692,-1,0.511111111
3982043,21001135,2010-2011 Regular Season,4/2/2011,87,93,PHI,MIL,win,60,36,38,20,19,5,18,6,24,0.75,4,0.486486486
3982500,21001136,2010-2011 Regular Season,4/2/2011,92,99,DAL,GSW,win,62,35,43,17,32,5,22,1,24,0.916666667,4,0.448717949
3982974,21001137,2010-2011 Regular Season,4/2/2011,92,98,OKC,LAC,win,59,33,41,17,26,5,17,8,38,0.710526316,7,0.445945946
3983407,21001138,2010-2011 Regular Season,4/3/2011,97,114,PHX,SAS,win,61,43,46,17,29,4,28,4,18,0.722222222,2,0.483146067
3983895,21001139,2010-2011 Regular Season,4/3/2011,95,90,DEN,LAL,lose,68,36,48,21,28,3,20,6,20,0.7,1,0.428571429
3984271,21001140,2010-2011 Regular Season,4/3/2011,90,101,DET,BOS,win,51,41,23,21,23,5,30,2,17,0.705882353,0,0.640625
3984717,21001141,2010-2011 Regular Season,4/3/2011,97,91,WAS,CHA,lose,54,34,45,16,26,5,26,2,21,0.904761905,0,0.430379747
3985181,21001142,2010-2011 Regular Season,4/3/2011,108,94,MIA,NJN,lose,54,34,51,9,18,5,22,9,25,0.72,-2,0.4
3985634,21001143,2010-2011 Regular Season,4/3/2011,107,123,CLE,NYK,win,55,41,44,10,28,5,23,2,33,0.939393939,-1,0.482352941
3986058,21001144,2010-2011 Regular Season,4/3/2011,98,102,ORL,TOR,win,64,40,39,12,24,5,24,6,22,0.772727273,0,0.506329114
3986462,21001145,2010-2011 Regular Season,4/3/2011,97,106,UTA,SAC,win,57,41,38,15,24,6,29,6,22,0.818181818,-3,0.518987342
3986869,21001146,2010-2011 Regular Season,4/3/2011,109,114,ATL,HOU,win,46,43,32,14,35,5,24,7,29,0.862068966,4,0.573333333
3987306,21001147,2010-2011 Regular Season,4/3/2011,96,108,IND,NOP,win,62,42,40,13,19,5,20,4,24,0.791666667,-3,0.512195122
3987715,21001148,2010-2011 Regular Season,4/3/2011,96,104,DAL,POR,win,48,39,34,11,19,6,20,,25,0.84,-6,0.534246575
3988122,21001149,2010-2011 Regular Season,4/5/2011,97,90,SAS,ATL,lose,42,35,37,12,21,4,17,8,20,0.85,-1,0.486111111
3988550,21001150,2010-2011 Regular Season,4/5/2011,89,99,CHA,CLE,win,65,37,45,17,18,7,24,2,20,0.85,-4,0.451219512
3989464,21001152,2010-2011 Regular Season,4/5/2011,72,78,MIL,ORL,win,73,26,41,21,18,4,12,2,36,0.666666667,6,0.388059701
3989937,21001153,2010-2011 Regular Season,4/5/2011,105,107,DET,WAS,win,60,38,39,21,26,4,21,8,35,0.8,3,0.493506494
3990358,21001154,2010-2011 Regular Season,4/5/2011,82,99,PHI,BOS,win,60,40,36,15,18,4,29,2,19,0.789473684,-2,0.526315789
3990819,21001155,2010-2011 Regular Season,4/5/2011,118,131,TOR,NYK,win,50,45,33,14,28,5,31,,34,0.764705882,-3,0.576923077
3991258,21001156,2010-2011 Regular Season,4/5/2011,94,97,PHX,CHI,win,58,36,42,16,19,6,28,3,24,0.708333333,-1,0.461538462
3991711,21001157,2010-2011 Regular Season,4/5/2011,82,81,LAC,MEM,lose,66,34,52,16,20,4,11,1,18,0.666666667,-1,0.395348837
3992160,21001158,2010-2011 Regular Season,4/5/2011,104,101,SAC,HOU,lose,57,40,54,15,30,4,24,16,21,0.666666667,1,0.425531915
3992634,21001159,2010-2011 Regular Season,4/5/2011,101,94,OKC,DEN,lose,57,36,46,12,28,4,17,15,26,0.653846154,4,0.43902439
3993047,21001160,2010-2011 Regular Season,4/5/2011,108,87,GSW,POR,lose,48,34,49,9,17,5,19,3,18,0.888888889,4,0.409638554
3993518,21001161,2010-2011 Regular Season,4/5/2011,86,85,UTA,LAL,lose,66,31,51,20,20,4,19,4,25,0.76,2,0.37804878
3993935,21001162,2010-2011 Regular Season,4/6/2011,111,102,ORL,CHA,lose,50,39,45,13,32,4,27,2,20,0.9,-6,0.464285714
3994804,21001164,2010-2011 Regular Season,4/6/2011,90,85,MIL,MIA,lose,52,30,44,18,29,2,14,6,21,0.80952381,-3,0.405405405
3995261,21001165,2010-2011 Regular Season,4/6/2011,97,92,NYK,PHI,lose,70,38,54,12,25,4,20,6,22,0.636363636,-6,0.413043478
3995745,21001166,2010-2011 Regular Season,4/6/2011,104,96,CLE,TOR,lose,72,35,45,12,28,4,21,6,32,0.65625,2,0.4375
3996198,21001167,2010-2011 Regular Season,4/6/2011,109,116,NJN,DET,win,57,43,35,14,25,4,28,2,32,0.90625,2,0.551282051
3996605,21001168,2010-2011 Regular Season,4/6/2011,108,98,PHX,MIN,lose,50,38,49,15,24,5,20,,18,0.888888889,-1,0.436781609
3997044,21001169,2010-2011 Regular Season,4/6/2011,93,101,HOU,NOP,win,53,37,44,12,28,4,20,6,26,0.846153846,4,0.456790123
3997531,21001170,2010-2011 Regular Season,4/6/2011,108,112,LAC,OKC,win,63,41,54,12,29,3,23,8,29,0.862068966,-3,0.431578947
3997951,21001171,2010-2011 Regular Season,4/6/2011,92,124,SAC,SAS,win,57,46,30,12,25,5,26,3,25,0.8,4,0.605263158
3998390,21001172,2010-2011 Regular Season,4/6/2011,104,96,DEN,DAL,lose,57,39,41,17,21,5,20,1,20,0.65,-4,0.4875
3998838,21001173,2010-2011 Regular Season,4/6/2011,87,95,LAL,GSW,win,68,36,57,11,26,5,23,7,19,0.842105263,0,0.387096774
3999245,21001174,2010-2011 Regular Season,4/7/2011,81,97,BOS,CHI,win,55,37,41,13,30,3,21,6,15,0.933333333,2,0.474358974
3999647,21001175,2010-2011 Regular Season,4/7/2011,98,87,POR,UTA,lose,49,31,43,13,26,4,19,2,22,0.863636364,0,0.418918919
4000109,21001176,2010-2011 Regular Season,4/8/2011,102,114,ATL,IND,win,66,42,44,12,28,4,23,6,33,0.787878788,-3,0.488372093
4000973,21001178,2010-2011 Regular Season,4/8/2011,93,98,TOR,PHI,win,48,36,39,13,22,6,20,4,31,0.741935484,-4,0.48
4001419,21001179,2010-2011 Regular Season,4/8/2011,88,104,WAS,BOS,win,52,36,35,17,22,5,25,6,35,0.885714286,4,0.507042254
4002249,21001181,2010-2011 Regular Season,4/8/2011,100,110,MIL,DET,win,61,40,40,14,27,5,21,2,31,0.903225806,2,0.5
4002679,21001182,2010-2011 Regular Season,4/8/2011,103,112,CHA,MIA,win,51,39,30,17,27,4,26,7,35,0.885714286,1,0.565217391
4003180,21001183,2010-2011 Regular Season,4/8/2011,96,101,SAC,MEM,win,68,38,46,10,27,6,21,8,35,0.685714286,3,0.452380952
4003577,21001184,2010-2011 Regular Season,4/8/2011,97,109,PHX,NOP,win,48,45,36,12,31,4,31,4,18,0.611111111,0,0.555555556
4004497,21001186,2010-2011 Regular Season,4/8/2011,96,107,LAC,DAL,win,61,43,42,19,20,6,25,,28,0.607142857,0,0.505882353
4004927,21001187,2010-2011 Regular Season,4/8/2011,86,93,LAL,POR,win,52,35,42,9,24,5,28,5,20,0.85,0,0.454545455
4005347,21001188,2010-2011 Regular Season,4/9/2011,83,115,ATL,WAS,win,60,46,40,13,23,7,20,2,29,0.724137931,-2,0.534883721
4005782,21001189,2010-2011 Regular Season,4/9/2011,78,99,LAC,HOU,win,70,38,43,17,16,6,29,2,18,0.722222222,1,0.469135802
4006197,21001190,2010-2011 Regular Season,4/9/2011,101,108,CLE,MIL,win,50,41,40,13,32,6,31,9,20,0.8,1,0.50617284
4006607,21001191,2010-2011 Regular Season,4/9/2011,102,111,UTA,SAS,win,50,41,30,13,20,7,29,4,31,0.677419355,1,0.577464789
4007066,21001192,2010-2011 Regular Season,4/9/2011,106,130,MIN,DEN,win,68,46,42,13,37,8,35,2,34,0.558823529,0,0.522727273
4007465,21001193,2010-2011 Regular Season,4/10/2011,102,99,CHI,ORL,lose,40,35,46,13,28,3,22,10,21,0.80952381,-2,0.432098765
4007877,21001194,2010-2011 Regular Season,4/10/2011,77,100,BOS,MIA,win,57,38,37,23,27,3,24,,26,0.692307692,2,0.506666667
4008271,21001195,2010-2011 Regular Season,4/10/2011,112,101,DET,CHA,lose,49,42,36,15,21,5,29,4,20,0.45,2,0.538461538
4008745,21001196,2010-2011 Regular Season,4/10/2011,92,99,NJN,TOR,win,73,39,37,20,19,5,20,10,28,0.714285714,-2,0.513157895
4009176,21001197,2010-2011 Regular Season,4/10/2011,89,111,NOP,MEM,win,59,41,27,15,18,5,26,5,33,0.727272727,-2,0.602941176
4009686,21001198,2010-2011 Regular Season,4/10/2011,110,109,NYK,IND,lose,70,39,49,15,20,5,20,2,33,0.787878788,-5,0.443181818
4010143,21001199,2010-2011 Regular Season,4/10/2011,90,115,PHX,DAL,win,73,45,44,14,19,5,29,,18,0.777777778,-1,0.505617978
4010621,21001200,2010-2011 Regular Season,4/10/2011,104,103,SAC,GSW,lose,63,42,59,12,27,4,27,4,18,0.722222222,0,0.415841584
4011057,21001201,2010-2011 Regular Season,4/10/2011,120,106,OKC,LAL,lose,45,38,43,11,31,4,23,7,28,0.821428571,-10,0.469135802
4011488,21001202,2010-2011 Regular Season,4/11/2011,98,90,MIA,ATL,lose,54,37,46,16,17,5,25,2,21,0.571428571,-1,0.445783133
4011865,21001203,2010-2011 Regular Season,4/11/2011,105,103,CHA,NJN,lose,46,43,36,7,31,4,23,1,14,0.928571429,-3,0.544303797
4012276,21001204,2010-2011 Regular Season,4/11/2011,95,85,ORL,PHI,lose,44,35,47,13,22,3,22,2,11,0.909090909,4,0.426829268
4012803,21001205,2010-2011 Regular Season,4/11/2011,94,95,BOS,WAS,win,67,34,51,21,24,4,14,11,32,0.78125,5,0.4
4013262,21001206,2010-2011 Regular Season,4/11/2011,110,101,CLE,DET,lose,62,38,36,16,29,4,22,9,28,0.75,0,0.513513514
4013724,21001207,2010-2011 Regular Season,4/11/2011,86,93,TOR,MIL,win,57,32,44,16,24,3,20,6,30,0.866666667,1,0.421052632
4014118,21001208,2010-2011 Regular Season,4/11/2011,90,78,UTA,NOP,lose,57,28,46,16,15,4,16,1,26,0.692307692,5,0.378378378
4014592,21001209,2010-2011 Regular Season,4/11/2011,98,91,DAL,HOU,lose,62,35,61,17,28,5,24,10,16,0.8125,-8,0.364583333
4015066,21001210,2010-2011 Regular Season,4/11/2011,111,134,GSW,DEN,win,71,50,44,9,22,9,31,1,35,0.714285714,3,0.531914894
4015530,21001211,2010-2011 Regular Season,4/11/2011,127,135,MIN,PHX,win,50,50,42,16,33,5,40,7,23,0.739130435,7,0.543478261
4016001,21001212,2010-2011 Regular Season,4/11/2011,120,112,OKC,SAC,lose,51,35,50,14,30,5,21,7,42,0.904761905,-3,0.411764706
4016435,21001213,2010-2011 Regular Season,4/12/2011,103,90,CHI,NYK,lose,51,34,49,12,21,5,19,2,17,0.823529412,0,0.409638554
4016868,21001214,2010-2011 Regular Season,4/12/2011,89,102,MEM,POR,win,54,36,44,11,22,5,23,2,23,0.913043478,3,0.45
4017326,21001215,2010-2011 Regular Season,4/12/2011,93,102,SAS,LAL,win,63,36,43,12,27,4,24,2,28,0.892857143,1,0.455696203
4017745,21001216,2010-2011 Regular Season,4/13/2011,102,112,NYK,BOS,win,55,48,37,16,20,6,19,,13,0.615384615,-2,0.564705882
4018136,21001217,2010-2011 Regular Season,4/13/2011,85,96,ATL,CHA,win,55,40,40,9,20,5,27,4,16,0.8125,-1,0.5
4018576,21001219,2010-2011 Regular Season,4/13/2011,74,92,IND,ORL,win,77,32,41,29,14,4,17,,25,0.8,0,0.438356164
4019469,21001220,2010-2011 Regular Season,4/13/2011,104,100,DET,PHI,lose,59,39,52,9,21,4,27,6,16,0.875,-2,0.428571429
4019872,21001221,2010-2011 Regular Season,4/13/2011,97,79,MIA,TOR,lose,56,28,36,18,21,3,16,,34,0.647058824,-2,0.4375
4020312,21001222,2010-2011 Regular Season,4/13/2011,92,97,NJN,CHI,win,61,34,45,15,19,5,23,10,27,0.814814815,3,0.430379747
4020739,21001223,2010-2011 Regular Season,4/13/2011,89,121,NOP,DAL,win,51,40,33,15,32,7,32,2,34,0.823529412,5,0.547945205
4021192,21001224,2010-2011 Regular Season,4/13/2011,121,102,HOU,MIN,lose,57,41,51,15,34,4,20,2,21,0.761904762,-3,0.445652174
4021643,21001225,2010-2011 Regular Season,4/13/2011,110,106,MIL,OKC,lose,68,42,46,24,20,6,26,7,18,0.777777778,-13,0.477272727
4022057,21001226,2010-2011 Regular Season,4/13/2011,103,107,DEN,UTA,win,48,39,38,17,34,5,25,5,26,0.807692308,6,0.506493506
4022969,21001228,2010-2011 Regular Season,4/13/2011,103,110,MEM,LAC,win,58,44,37,18,31,4,36,2,27,0.703703704,0,0.543209877
4023465,21001229,2010-2011 Regular Season,4/13/2011,103,106,SAS,PHX,win,65,37,55,6,21,5,23,10,29,0.827586207,-3,0.402173913
4023935,21001230,2010-2011 Regular Season,4/13/2011,116,108,LAL,SAC,lose,67,45,54,14,33,5,24,8,19,0.578947368,-8,0.454545455
4024394,41000101,2011 Playoff,4/16/2011,99,104,IND,CHI,win,69,36,46,17,39,5,18,3,32,0.8125,8,0.43902439
4024841,41000111,2011 Playoff,4/16/2011,89,97,PHI,MIA,win,65,31,43,15,25,3,15,7,39,0.794871795,5,0.418918919
4025288,41000131,2011 Playoff,4/16/2011,103,93,ATL,ORL,lose,67,34,41,19,46,2,15,6,30,0.633333333,-2,0.453333333
4025698,41000161,2011 Playoff,4/16/2011,81,89,POR,DAL,win,48,27,39,14,28,3,14,7,29,0.862068966,4,0.409090909
4026126,41000121,2011 Playoff,4/17/2011,85,87,NYK,BOS,win,67,35,45,18,24,5,20,,18,0.666666667,4,0.4375
4026611,41000141,2011 Playoff,4/17/2011,101,98,MEM,SAS,lose,57,28,42,10,20,6,13,6,47,0.765957447,-2,0.4
4027054,41000151,2011 Playoff,4/17/2011,109,100,NOP,LAL,lose,62,34,40,13,34,4,17,8,33,0.787878788,-1,0.459459459
4027504,41000171,2011 Playoff,4/17/2011,103,107,DEN,OKC,win,61,38,39,11,41,3,15,6,28,0.785714286,5,0.493506494
4028018,41000102,2011 Playoff,4/18/2011,90,96,IND,CHI,win,77,32,51,23,36,3,15,11,34,0.794117647,2,0.385542169
4028449,41000112,2011 Playoff,4/18/2011,73,94,PHI,MIA,win,63,34,38,13,29,3,16,1,29,0.793103448,-3,0.472222222
4028906,41000122,2011 Playoff,4/19/2011,93,96,NYK,BOS,win,59,39,44,11,30,4,21,2,16,0.75,4,0.469879518
4029383,41000132,2011 Playoff,4/19/2011,82,88,ATL,ORL,win,74,27,51,16,33,3,9,8,36,0.805555556,2,0.346153846
4029804,41000162,2011 Playoff,4/19/2011,89,101,POR,DAL,win,52,37,39,7,33,4,20,4,26,0.730769231,0,0.486842105
4030301,41000142,2011 Playoff,4/20/2011,87,93,MEM,SAS,win,63,32,41,20,17,5,21,10,32,0.6875,0,0.438356164
4030748,41000152,2011 Playoff,4/20/2011,78,87,NOP,LAL,win,67,34,42,13,17,4,20,8,22,0.681818182,0,0.447368421
4031207,41000172,2011 Playoff,4/20/2011,89,106,DEN,OKC,win,70,36,46,17,23,5,19,,28,0.857142857,0,0.43902439
4032092,41000113,2011 Playoff,4/21/2011,100,94,MIA,PHI,lose,51,36,46,9,21,5,24,4,19,0.684210526,1,0.43902439
4032506,41000163,2011 Playoff,4/21/2011,92,97,DAL,POR,win,49,36,39,10,25,4,18,4,21,0.80952381,-3,0.48
4032951,41000123,2011 Playoff,4/22/2011,113,96,BOS,NYK,lose,50,33,43,21,17,5,18,4,28,0.75,1,0.434210526
4033381,41000133,2011 Playoff,4/22/2011,84,88,ORL,ATL,win,60,34,47,9,23,4,20,2,19,0.736842105,3,0.419753086
4033821,41000153,2011 Playoff,4/22/2011,100,86,LAL,NOP,lose,46,33,39,14,23,4,17,3,24,0.75,2,0.458333333
4034325,41000104,2011 Playoff,4/23/2011,84,89,CHI,IND,win,70,31,48,15,24,3,12,12,34,0.647058824,-8,0.392405063
4034790,41000143,2011 Playoff,4/23/2011,88,91,SAS,MEM,win,57,33,45,12,25,4,24,2,29,0.724137931,-1,0.423076923
4035185,41000164,2011 Playoff,4/23/2011,82,84,DAL,POR,win,49,29,40,11,24,5,13,1,23,0.956521739,6,0.420289855
4035726,41000173,2011 Playoff,4/23/2011,97,94,OKC,DEN,lose,76,29,49,15,15,5,18,12,45,0.666666667,5,0.371794872
4036144,41000114,2011 Playoff,4/24/2011,82,86,MIA,PHI,win,60,32,47,15,17,5,18,2,16,0.875,8,0.405063291
4036612,41000124,2011 Playoff,4/24/2011,101,89,BOS,NYK,lose,59,30,58,17,32,3,19,2,28,0.75,-1,0.340909091
4037077,41000134,2011 Playoff,4/24/2011,85,88,ORL,ATL,win,62,35,40,16,25,4,21,6,20,0.6,-3,0.466666667
4037517,41000154,2011 Playoff,4/24/2011,88,93,LAL,NOP,win,62,33,41,10,27,3,25,11,27,0.851851852,2,0.445945946
4037931,41000144,2011 Playoff,4/25/2011,86,104,SAS,MEM,win,50,41,40,9,15,5,22,2,21,0.80952381,-2,0.50617284
4038388,41000165,2011 Playoff,4/25/2011,82,93,POR,DAL,win,65,32,46,16,25,4,22,6,35,0.742857143,-4,0.41025641
4038891,41000174,2011 Playoff,4/25/2011,101,104,OKC,DEN,win,65,32,51,8,27,6,19,10,44,0.704545455,-3,0.385542169
4039350,41000105,2011 Playoff,4/26/2011,89,116,IND,CHI,win,57,40,43,15,25,6,27,,27,0.814814815,1,0.481927711
4039796,41000135,2011 Playoff,4/26/2011,76,101,ATL,ORL,win,67,34,49,8,17,3,18,4,29,0.75862069,-1,0.409638554
4040220,41000155,2011 Playoff,4/26/2011,90,106,NOP,LAL,win,59,37,38,18,19,6,21,2,30,0.833333333,-2,0.493333333
4040639,41000115,2011 Playoff,4/27/2011,91,97,PHI,MIA,win,61,32,48,11,26,4,17,7,25,0.84,4,0.4
4041159,41000145,2011 Playoff,4/27/2011,103,110,MEM,SAS,win,54,39,46,16,33,4,23,14,32,0.78125,11,0.458823529
4042041,41000136,2011 Playoff,4/28/2011,81,84,ORL,ATL,win,60,31,48,17,23,5,18,2,15,0.933333333,-2,0.392405063
4042445,41000156,2011 Playoff,4/28/2011,98,80,LAL,NOP,lose,39,30,40,16,19,4,20,2,18,0.944444444,-6,0.428571429
4042858,41000166,2011 Playoff,4/28/2011,103,96,DAL,POR,lose,52,35,44,7,32,3,16,8,26,0.807692308,-1,0.443037975
4043305,41000146,2011 Playoff,4/29/2011,91,99,SAS,MEM,win,61,38,35,14,31,4,12,10,30,0.733333333,1,0.520547945
4043727,41000211,2011 Playoff,5/1/2011,90,99,BOS,MIA,win,50,32,36,19,38,3,17,6,32,0.8125,-1,0.470588235
4044199,41000221,2011 Playoff,5/1/2011,114,101,MEM,OKC,lose,55,35,43,19,33,3,16,16,32,0.78125,-2,0.448717949
4044599,41000201,2011 Playoff,5/2/2011,103,95,ATL,CHI,lose,53,37,46,11,24,4,21,4,16,0.8125,3,0.445783133
4045013,41000231,2011 Playoff,5/2/2011,96,94,DAL,LAL,lose,53,36,48,11,36,3,21,4,20,0.85,-5,0.428571429
4045464,41000212,2011 Playoff,5/3/2011,91,102,BOS,MIA,win,62,34,41,11,35,3,15,5,36,0.75,-2,0.453333333
4045926,41000222,2011 Playoff,5/3/2011,102,111,MEM,OKC,win,52,38,34,16,26,4,17,14,33,0.818181818,0,0.527777778
4046356,41000202,2011 Playoff,5/4/2011,73,86,ATL,CHI,win,72,33,51,14,25,3,19,4,18,0.833333333,3,0.392857143
4046799,41000232,2011 Playoff,5/4/2011,93,81,DAL,LAL,lose,70,34,49,10,23,4,18,7,20,0.55,-1,0.409638554
4047206,41000203,2011 Playoff,5/6/2011,99,82,CHI,ATL,lose,45,33,37,13,21,5,18,2,25,0.6,0,0.471428571
4047627,41000233,2011 Playoff,5/6/2011,92,98,LAL,DAL,win,50,31,36,15,32,4,22,8,29,0.827586207,6,0.462686567
4048020,41000213,2011 Playoff,5/7/2011,81,97,MIA,BOS,win,51,37,37,14,28,4,27,2,17,0.823529412,3,0.5
4048549,41000223,2011 Playoff,5/7/2011,93,101,OKC,MEM,win,78,34,56,10,21,5,17,14,44,0.681818182,7,0.377777778
4048981,41000204,2011 Playoff,5/8/2011,88,100,CHI,ATL,win,60,40,41,16,24,5,23,1,20,0.8,4,0.49382716
4049884,41000214,2011 Playoff,5/9/2011,98,90,MIA,BOS,lose,46,30,40,18,27,4,15,8,29,0.862068966,-8,0.428571429
4050537,41000224,2011 Playoff,5/9/2011,133,123,OKC,MEM,lose,80,40,71,20,34,5,24,13,40,0.925,-5,0.36036036
4050927,41000205,2011 Playoff,5/10/2011,83,95,ATL,CHI,win,51,35,37,12,33,5,21,2,28,0.75,-2,0.486111111
4051345,41000215,2011 Playoff,5/11/2011,87,97,BOS,MIA,win,59,32,37,13,34,3,13,,38,0.684210526,7,0.463768116
4051795,41000225,2011 Playoff,5/11/2011,72,99,MEM,OKC,win,72,37,41,19,19,4,22,2,21,0.761904762,5,0.474358974
4052191,41000206,2011 Playoff,5/12/2011,93,73,CHI,ATL,lose,57,27,47,14,19,2,14,4,25,0.72,2,0.364864865
4052632,41000226,2011 Playoff,5/13/2011,83,95,OKC,MEM,win,60,36,47,11,30,4,20,10,22,0.818181818,1,0.43373494
4053075,41000227,2011 Playoff,5/15/2011,90,105,MEM,OKC,win,61,37,40,13,39,3,25,2,23,0.869565217,-4,0.480519481
4053472,41000301,2011 Playoff,5/15/2011,82,103,MIA,CHI,win,55,38,49,10,28,3,23,,20,0.85,2,0.436781609
4053932,41000311,2011 Playoff,5/17/2011,112,121,OKC,DAL,win,45,39,34,13,48,4,22,6,36,0.944444444,-1,0.534246575
